"Isolate";"Replicate";"Medium";"Observed";"plateID";"Metabolite"
"NRRL_35890";"3";"3_O_Methyl_D_Glucose";FALSE;"PM_02";NA
"NRRL_35890";"3";"b_Methyl_D_Glucuronic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"a_Methyl_D_Mannoside";FALSE;"PM_02";NA
"NRRL_35890";"3";"b_Methyl_D_Xylopyranoside";FALSE;"PM_02";NA
"NRRL_35890";"3";"Palatinose";TRUE;"PM_02";NA
"NRRL_35890";"3";"D_Raffinose";TRUE;"PM_02";"C00492[e]"
"NRRL_35890";"3";"D_Salicin";NA;"PM_02";NA
"NRRL_35890";"3";"Sedoheptulosan";FALSE;"PM_02";NA
"NRRL_35890";"3";"L_Sorbose";TRUE;"PM_02";"C00247[e]"
"NRRL_35890";"3";"Stachyose";NA;"PM_02";"C01613[c]"
"NRRL_35890";"3";"D_Tagatose";FALSE;"PM_02";"C00795[e]"
"NRRL_35890";"3";"Turanose";TRUE;"PM_02";NA
"NRRL_35890";"3";"Xylitol";FALSE;"PM_02";"C00379[e]"
"NRRL_35890";"3";"N_Acetyl_D_Glucosaminitol";FALSE;"PM_02";NA
"NRRL_35890";"3";"g_Amino_n_Butyric_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"d_Amino_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"Butyric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"Capric_Acid";FALSE;"PM_02";"C01571[c]"
"NRRL_35890";"3";"Caproic_Acid";NA;"PM_02";NA
"NRRL_35890";"3";"Citraconic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"D_Citramalic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"D_Glucosamine";TRUE;"PM_02";NA
"NRRL_35890";"3";"2_Hydroxy_Benzoic_Acid";NA;"PM_02";NA
"NRRL_35890";"3";"4_Hydroxy_Benzoic_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"b_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"g_Hydroxy_Butyric_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"a_Keto_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"Itaconic_Acid";FALSE;"PM_02";"C00490[e]"
"NRRL_35890";"3";"5_Keto_D_Gluconic_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"D_Lactic_Acid_Methyl_Ester";NA;"PM_02";NA
"NRRL_35890";"3";"Malonic_Acid";FALSE;"PM_02";"C00383[c]"
"NRRL_35890";"3";"Melibionic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"Oxalic_Acid";FALSE;"PM_02";"C00209[e]"
"NRRL_35890";"3";"Oxalomalic_Acid";NA;"PM_02";NA
"NRRL_35890";"3";"Quinic_Acid";NA;"PM_02";NA
"NRRL_35890";"3";"D_Ribono_1_4_Lactone";NA;"PM_02";NA
"NRRL_35890";"3";"Sebacic_Acid";NA;"PM_02";NA
"NRRL_35890";"3";"Sorbic_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"Succinamic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"D_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"L_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"Acetamide";FALSE;"PM_02";NA
"NRRL_35890";"3";"L_Alaninamide";FALSE;"PM_02";NA
"NRRL_35890";"3";"N_Acetyl_L_Glutamic_Acid";FALSE;"PM_02";NA
"NRRL_35890";"3";"L_Arginine";NA;"PM_02";"C00062[e]"
"NRRL_35890";"3";"Glycine";FALSE;"PM_02";"C00037[e]"
"NRRL_35890";"3";"L_Histidine";FALSE;"PM_02";"C00135[e]"
"NRRL_35890";"3";"L_Homoserine";TRUE;"PM_02";"C00263[c]"
"NRRL_35890";"3";"L_Hydroxyproline";NA;"PM_02";NA
"NRRL_35890";"3";"L_Isoleucine";TRUE;"PM_02";"C00407[e]"
"NRRL_35890";"3";"L_Leucine";TRUE;"PM_02";"C00123[e]"
"NRRL_35890";"3";"L_Lysine";FALSE;"PM_02";"C00047[e]"
"NRRL_35890";"3";"L_Methionine";FALSE;"PM_02";"C00073[e]"
"NRRL_35890";"3";"L_Ornithine";TRUE;"PM_02";"C00077[c]"
"NRRL_35890";"3";"L_Phenylalanine";NA;"PM_02";"C00079[e]"
"NRRL_35890";"3";"L_Pyroglutamic_Acid";TRUE;"PM_02";NA
"NRRL_35890";"3";"L_Valine";TRUE;"PM_02";"C00183[e]"
"NRRL_35890";"3";"D_L_Carnitine";FALSE;"PM_02";NA
"NRRL_35890";"3";"Butylamine__sec_";FALSE;"PM_02";NA
"NRRL_35890";"3";"D_L_Octopamine";FALSE;"PM_02";NA
"NRRL_35890";"3";"Putrescine";TRUE;"PM_02";"C00134[e]"
"NRRL_35890";"3";"Dihydroxy_Acetone";TRUE;"PM_02";NA
"NRRL_35890";"3";"2_3_Butanediol";FALSE;"PM_02";NA
"NRRL_35890";"3";"2_3_Butanedione";FALSE;"PM_02";NA
"NRRL_35890";"3";"3_Hydroxy_2_Butanone";FALSE;"PM_02";NA
"NRRL_5589";"1";"Negative_Control";FALSE;"PM_02";NA
"NRRL_5589";"1";"Chondroitin_Sulfate_C";FALSE;"PM_02";NA
"NRRL_5589";"1";"a_Cyclodextrin";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"1";"g_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"1";"Dextrin";NA;"PM_02";NA
"NRRL_5589";"1";"Gelatin";FALSE;"PM_02";NA
"NRRL_5589";"1";"Glycogen";FALSE;"PM_02";"C00182[e]"
"NRRL_5589";"1";"Inulin";FALSE;"PM_02";NA
"NRRL_5589";"1";"Laminarin";FALSE;"PM_02";NA
"NRRL_5589";"1";"Mannan";FALSE;"PM_02";"C00464[e]"
"NRRL_5589";"1";"Pectin";FALSE;"PM_02";"C00470[e]"
"NRRL_5589";"1";"N_Acetyl_D_Galactosamine";FALSE;"PM_02";NA
"NRRL_5589";"1";"N_Acetyl_Neuraminic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_D_Allose";FALSE;"PM_02";NA
"NRRL_5589";"1";"Amygdalin";NA;"PM_02";"C08325[c]"
"NRRL_5589";"1";"D_Arabinose";TRUE;"PM_02";"C00216[e]"
"NRRL_5589";"1";"D_Arabitol";NA;"PM_02";NA
"NRRL_5589";"1";"L_Arabitol";FALSE;"PM_02";NA
"NRRL_5589";"1";"Arbutin";TRUE;"PM_02";NA
"NRRL_5589";"1";"2_Deoxy_D_Ribose";NA;"PM_02";NA
"NRRL_5589";"1";"m_Erythritol";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Fucose";FALSE;"PM_02";NA
"NRRL_5589";"1";"3_O_b_D_Galactopyranosyl_D_Arabinose";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Gentiobiose";NA;"PM_02";NA
"NRRL_5589";"1";"L_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Lactitol";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Melezitose";FALSE;"PM_02";NA
"NRRL_5589";"1";"Maltitol";FALSE;"PM_02";NA
"NRRL_5589";"1";"a_Methyl_D_Glucoside";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Methyl_D_Galactoside";FALSE;"PM_02";NA
"NRRL_5589";"1";"3_O_Methyl_D_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Methyl_D_Glucuronic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"a_Methyl_D_Mannoside";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Methyl_D_Xylopyranoside";FALSE;"PM_02";NA
"NRRL_5589";"1";"Palatinose";TRUE;"PM_02";NA
"NRRL_5589";"1";"D_Raffinose";NA;"PM_02";"C00492[e]"
"NRRL_5589";"1";"D_Salicin";FALSE;"PM_02";NA
"NRRL_5589";"1";"Sedoheptulosan";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Sorbose";NA;"PM_02";"C00247[e]"
"NRRL_5589";"1";"Stachyose";FALSE;"PM_02";"C01613[c]"
"NRRL_5589";"1";"D_Tagatose";FALSE;"PM_02";"C00795[e]"
"NRRL_5589";"1";"Turanose";NA;"PM_02";NA
"NRRL_5589";"1";"Xylitol";FALSE;"PM_02";"C00379[e]"
"NRRL_5589";"1";"N_Acetyl_D_Glucosaminitol";FALSE;"PM_02";NA
"NRRL_5589";"1";"g_Amino_n_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"d_Amino_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Capric_Acid";FALSE;"PM_02";"C01571[c]"
"NRRL_5589";"1";"Caproic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Citraconic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Citramalic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Glucosamine";NA;"PM_02";NA
"NRRL_5589";"1";"2_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"4_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"b_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"g_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"a_Keto_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Itaconic_Acid";FALSE;"PM_02";"C00490[e]"
"NRRL_5589";"1";"5_Keto_D_Gluconic_Acid";NA;"PM_02";NA
"NRRL_5589";"1";"D_Lactic_Acid_Methyl_Ester";FALSE;"PM_02";NA
"NRRL_5589";"1";"Malonic_Acid";FALSE;"PM_02";"C00383[c]"
"NRRL_5589";"1";"Melibionic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Oxalic_Acid";FALSE;"PM_02";"C00209[e]"
"NRRL_5589";"1";"Oxalomalic_Acid";NA;"PM_02";NA
"NRRL_5589";"1";"Quinic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Ribono_1_4_Lactone";FALSE;"PM_02";NA
"NRRL_5589";"1";"Sebacic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Sorbic_Acid";TRUE;"PM_02";NA
"NRRL_5589";"1";"Succinamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"Acetamide";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Alaninamide";NA;"PM_02";NA
"NRRL_5589";"1";"N_Acetyl_L_Glutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Arginine";FALSE;"PM_02";"C00062[e]"
"NRRL_5589";"1";"Glycine";FALSE;"PM_02";"C00037[e]"
"NRRL_5589";"1";"L_Histidine";FALSE;"PM_02";"C00135[e]"
"NRRL_5589";"1";"L_Homoserine";FALSE;"PM_02";"C00263[c]"
"NRRL_5589";"1";"L_Hydroxyproline";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Isoleucine";FALSE;"PM_02";"C00407[e]"
"NRRL_5589";"1";"L_Leucine";FALSE;"PM_02";"C00123[e]"
"NRRL_5589";"1";"L_Lysine";FALSE;"PM_02";"C00047[e]"
"NRRL_5589";"1";"L_Methionine";FALSE;"PM_02";"C00073[e]"
"NRRL_5589";"1";"L_Ornithine";NA;"PM_02";"C00077[c]"
"NRRL_5589";"1";"L_Phenylalanine";FALSE;"PM_02";"C00079[e]"
"NRRL_5589";"1";"L_Pyroglutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"1";"L_Valine";FALSE;"PM_02";"C00183[e]"
"NRRL_5589";"1";"D_L_Carnitine";FALSE;"PM_02";NA
"NRRL_5589";"1";"Butylamine__sec_";FALSE;"PM_02";NA
"NRRL_5589";"1";"D_L_Octopamine";FALSE;"PM_02";NA
"NRRL_5589";"1";"Putrescine";FALSE;"PM_02";"C00134[e]"
"NRRL_5589";"1";"Dihydroxy_Acetone";TRUE;"PM_02";NA
"NRRL_5589";"1";"2_3_Butanediol";FALSE;"PM_02";NA
"NRRL_5589";"1";"2_3_Butanedione";FALSE;"PM_02";NA
"NRRL_5589";"1";"3_Hydroxy_2_Butanone";FALSE;"PM_02";NA
"NRRL_5589";"2";"Negative_Control";FALSE;"PM_02";NA
"NRRL_5589";"2";"Chondroitin_Sulfate_C";FALSE;"PM_02";NA
"NRRL_5589";"2";"a_Cyclodextrin";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"2";"g_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"2";"Dextrin";NA;"PM_02";NA
"NRRL_5589";"2";"Gelatin";FALSE;"PM_02";NA
"NRRL_5589";"2";"Glycogen";FALSE;"PM_02";"C00182[e]"
"NRRL_5589";"2";"Inulin";FALSE;"PM_02";NA
"NRRL_5589";"2";"Laminarin";FALSE;"PM_02";NA
"NRRL_5589";"2";"Mannan";FALSE;"PM_02";"C00464[e]"
"NRRL_5589";"2";"Pectin";NA;"PM_02";"C00470[e]"
"NRRL_5589";"2";"N_Acetyl_D_Galactosamine";FALSE;"PM_02";NA
"NRRL_5589";"2";"N_Acetyl_Neuraminic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_D_Allose";FALSE;"PM_02";NA
"NRRL_5589";"2";"Amygdalin";NA;"PM_02";"C08325[c]"
"NRRL_5589";"2";"D_Arabinose";TRUE;"PM_02";"C00216[e]"
"NRRL_5589";"2";"D_Arabitol";NA;"PM_02";NA
"NRRL_5589";"2";"L_Arabitol";FALSE;"PM_02";NA
"NRRL_5589";"2";"Arbutin";TRUE;"PM_02";NA
"NRRL_5589";"2";"2_Deoxy_D_Ribose";TRUE;"PM_02";NA
"NRRL_5589";"2";"m_Erythritol";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Fucose";FALSE;"PM_02";NA
"NRRL_5589";"2";"3_O_b_D_Galactopyranosyl_D_Arabinose";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Gentiobiose";TRUE;"PM_02";NA
"NRRL_5589";"2";"L_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Lactitol";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Melezitose";FALSE;"PM_02";NA
"NRRL_5589";"2";"Maltitol";FALSE;"PM_02";NA
"NRRL_5589";"2";"a_Methyl_D_Glucoside";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Methyl_D_Galactoside";FALSE;"PM_02";NA
"NRRL_5589";"2";"3_O_Methyl_D_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Methyl_D_Glucuronic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"a_Methyl_D_Mannoside";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Methyl_D_Xylopyranoside";FALSE;"PM_02";NA
"NRRL_5589";"2";"Palatinose";TRUE;"PM_02";NA
"NRRL_5589";"2";"D_Raffinose";NA;"PM_02";"C00492[e]"
"NRRL_5589";"2";"D_Salicin";FALSE;"PM_02";NA
"NRRL_5589";"2";"Sedoheptulosan";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Sorbose";NA;"PM_02";"C00247[e]"
"NRRL_5589";"2";"Stachyose";FALSE;"PM_02";"C01613[c]"
"NRRL_5589";"2";"D_Tagatose";FALSE;"PM_02";"C00795[e]"
"NRRL_5589";"2";"Turanose";NA;"PM_02";NA
"NRRL_5589";"2";"Xylitol";FALSE;"PM_02";"C00379[e]"
"NRRL_5589";"2";"N_Acetyl_D_Glucosaminitol";FALSE;"PM_02";NA
"NRRL_5589";"2";"g_Amino_n_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"d_Amino_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Capric_Acid";FALSE;"PM_02";"C01571[c]"
"NRRL_5589";"2";"Caproic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Citraconic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Citramalic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Glucosamine";NA;"PM_02";NA
"NRRL_5589";"2";"2_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"4_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"b_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"g_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"a_Keto_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Itaconic_Acid";FALSE;"PM_02";"C00490[e]"
"NRRL_5589";"2";"5_Keto_D_Gluconic_Acid";NA;"PM_02";NA
"NRRL_5589";"2";"D_Lactic_Acid_Methyl_Ester";FALSE;"PM_02";NA
"NRRL_5589";"2";"Malonic_Acid";FALSE;"PM_02";"C00383[c]"
"NRRL_5589";"2";"Melibionic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Oxalic_Acid";FALSE;"PM_02";"C00209[e]"
"NRRL_5589";"2";"Oxalomalic_Acid";NA;"PM_02";NA
"NRRL_5589";"2";"Quinic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Ribono_1_4_Lactone";FALSE;"PM_02";NA
"NRRL_5589";"2";"Sebacic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Sorbic_Acid";TRUE;"PM_02";NA
"NRRL_5589";"2";"Succinamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"Acetamide";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Alaninamide";FALSE;"PM_02";NA
"NRRL_5589";"2";"N_Acetyl_L_Glutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Arginine";FALSE;"PM_02";"C00062[e]"
"NRRL_5589";"2";"Glycine";FALSE;"PM_02";"C00037[e]"
"NRRL_5589";"2";"L_Histidine";FALSE;"PM_02";"C00135[e]"
"NRRL_5589";"2";"L_Homoserine";FALSE;"PM_02";"C00263[c]"
"NRRL_5589";"2";"L_Hydroxyproline";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Isoleucine";FALSE;"PM_02";"C00407[e]"
"NRRL_5589";"2";"L_Leucine";FALSE;"PM_02";"C00123[e]"
"NRRL_5589";"2";"L_Lysine";FALSE;"PM_02";"C00047[e]"
"NRRL_5589";"2";"L_Methionine";FALSE;"PM_02";"C00073[e]"
"NRRL_5589";"2";"L_Ornithine";NA;"PM_02";"C00077[c]"
"NRRL_5589";"2";"L_Phenylalanine";FALSE;"PM_02";"C00079[e]"
"NRRL_5589";"2";"L_Pyroglutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"2";"L_Valine";FALSE;"PM_02";"C00183[e]"
"NRRL_5589";"2";"D_L_Carnitine";FALSE;"PM_02";NA
"NRRL_5589";"2";"Butylamine__sec_";FALSE;"PM_02";NA
"NRRL_5589";"2";"D_L_Octopamine";FALSE;"PM_02";NA
"NRRL_5589";"2";"Putrescine";FALSE;"PM_02";"C00134[e]"
"NRRL_5589";"2";"Dihydroxy_Acetone";TRUE;"PM_02";NA
"NRRL_5589";"2";"2_3_Butanediol";FALSE;"PM_02";NA
"NRRL_5589";"2";"2_3_Butanedione";FALSE;"PM_02";NA
"NRRL_5589";"2";"3_Hydroxy_2_Butanone";FALSE;"PM_02";NA
"NRRL_5589";"3";"Negative_Control";FALSE;"PM_02";NA
"NRRL_5589";"3";"Chondroitin_Sulfate_C";FALSE;"PM_02";NA
"NRRL_5589";"3";"a_Cyclodextrin";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"3";"g_Cyclodextrin";NA;"PM_02";NA
"NRRL_5589";"3";"Dextrin";NA;"PM_02";NA
"NRRL_5589";"3";"Gelatin";FALSE;"PM_02";NA
"NRRL_5589";"3";"Glycogen";FALSE;"PM_02";"C00182[e]"
"NRRL_5589";"3";"Inulin";FALSE;"PM_02";NA
"NRRL_5589";"3";"Laminarin";FALSE;"PM_02";NA
"NRRL_5589";"3";"Mannan";FALSE;"PM_02";"C00464[e]"
"NRRL_5589";"3";"Pectin";NA;"PM_02";"C00470[e]"
"NRRL_5589";"3";"N_Acetyl_D_Galactosamine";FALSE;"PM_02";NA
"NRRL_5589";"3";"N_Acetyl_Neuraminic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_D_Allose";FALSE;"PM_02";NA
"NRRL_5589";"3";"Amygdalin";NA;"PM_02";"C08325[c]"
"NRRL_5589";"3";"D_Arabinose";TRUE;"PM_02";"C00216[e]"
"NRRL_5589";"3";"D_Arabitol";NA;"PM_02";NA
"NRRL_5589";"3";"L_Arabitol";FALSE;"PM_02";NA
"NRRL_5589";"3";"Arbutin";TRUE;"PM_02";NA
"NRRL_5589";"3";"2_Deoxy_D_Ribose";TRUE;"PM_02";NA
"NRRL_5589";"3";"m_Erythritol";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Fucose";FALSE;"PM_02";NA
"NRRL_5589";"3";"3_O_b_D_Galactopyranosyl_D_Arabinose";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Gentiobiose";NA;"PM_02";NA
"NRRL_5589";"3";"L_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Lactitol";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Melezitose";FALSE;"PM_02";NA
"NRRL_5589";"3";"Maltitol";FALSE;"PM_02";NA
"NRRL_5589";"3";"a_Methyl_D_Glucoside";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Methyl_D_Galactoside";FALSE;"PM_02";NA
"NRRL_5589";"3";"3_O_Methyl_D_Glucose";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Methyl_D_Glucuronic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"a_Methyl_D_Mannoside";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Methyl_D_Xylopyranoside";FALSE;"PM_02";NA
"NRRL_5589";"3";"Palatinose";TRUE;"PM_02";NA
"NRRL_5589";"3";"D_Raffinose";NA;"PM_02";"C00492[e]"
"NRRL_5589";"3";"D_Salicin";FALSE;"PM_02";NA
"NRRL_5589";"3";"Sedoheptulosan";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Sorbose";NA;"PM_02";"C00247[e]"
"NRRL_5589";"3";"Stachyose";FALSE;"PM_02";"C01613[c]"
"NRRL_5589";"3";"D_Tagatose";FALSE;"PM_02";"C00795[e]"
"NRRL_5589";"3";"Turanose";NA;"PM_02";NA
"NRRL_5589";"3";"Xylitol";FALSE;"PM_02";"C00379[e]"
"NRRL_5589";"3";"N_Acetyl_D_Glucosaminitol";FALSE;"PM_02";NA
"NRRL_5589";"3";"g_Amino_n_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"d_Amino_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Capric_Acid";FALSE;"PM_02";"C01571[c]"
"NRRL_5589";"3";"Caproic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Citraconic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Citramalic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Glucosamine";NA;"PM_02";NA
"NRRL_5589";"3";"2_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"4_Hydroxy_Benzoic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"b_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"g_Hydroxy_Butyric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"a_Keto_Valeric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Itaconic_Acid";FALSE;"PM_02";"C00490[e]"
"NRRL_5589";"3";"5_Keto_D_Gluconic_Acid";NA;"PM_02";NA
"NRRL_5589";"3";"D_Lactic_Acid_Methyl_Ester";FALSE;"PM_02";NA
"NRRL_5589";"3";"Malonic_Acid";FALSE;"PM_02";"C00383[c]"
"NRRL_5589";"3";"Melibionic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Oxalic_Acid";FALSE;"PM_02";"C00209[e]"
"NRRL_5589";"3";"Oxalomalic_Acid";NA;"PM_02";NA
"NRRL_5589";"3";"Quinic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Ribono_1_4_Lactone";FALSE;"PM_02";NA
"NRRL_5589";"3";"Sebacic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Sorbic_Acid";TRUE;"PM_02";NA
"NRRL_5589";"3";"Succinamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Tartaric_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"Acetamide";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Alaninamide";FALSE;"PM_02";NA
"NRRL_5589";"3";"N_Acetyl_L_Glutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Arginine";NA;"PM_02";"C00062[e]"
"NRRL_5589";"3";"Glycine";FALSE;"PM_02";"C00037[e]"
"NRRL_5589";"3";"L_Histidine";FALSE;"PM_02";"C00135[e]"
"NRRL_5589";"3";"L_Homoserine";FALSE;"PM_02";"C00263[c]"
"NRRL_5589";"3";"L_Hydroxyproline";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Isoleucine";FALSE;"PM_02";"C00407[e]"
"NRRL_5589";"3";"L_Leucine";FALSE;"PM_02";"C00123[e]"
"NRRL_5589";"3";"L_Lysine";FALSE;"PM_02";"C00047[e]"
"NRRL_5589";"3";"L_Methionine";FALSE;"PM_02";"C00073[e]"
"NRRL_5589";"3";"L_Ornithine";NA;"PM_02";"C00077[c]"
"NRRL_5589";"3";"L_Phenylalanine";FALSE;"PM_02";"C00079[e]"
"NRRL_5589";"3";"L_Pyroglutamic_Acid";FALSE;"PM_02";NA
"NRRL_5589";"3";"L_Valine";FALSE;"PM_02";"C00183[e]"
"NRRL_5589";"3";"D_L_Carnitine";FALSE;"PM_02";NA
"NRRL_5589";"3";"Butylamine__sec_";FALSE;"PM_02";NA
"NRRL_5589";"3";"D_L_Octopamine";FALSE;"PM_02";NA
"NRRL_5589";"3";"Putrescine";FALSE;"PM_02";"C00134[e]"
"NRRL_5589";"3";"Dihydroxy_Acetone";TRUE;"PM_02";NA
"NRRL_5589";"3";"2_3_Butanediol";FALSE;"PM_02";NA
"NRRL_5589";"3";"2_3_Butanedione";FALSE;"PM_02";NA
"NRRL_5589";"3";"3_Hydroxy_2_Butanone";FALSE;"PM_02";NA
"NRRL_5592";"1";"Negative_Control";FALSE;"PM_02";NA
"NRRL_5592";"1";"Chondroitin_Sulfate_C";FALSE;"PM_02";NA
"NRRL_5592";"1";"a_Cyclodextrin";NA;"PM_02";NA
"NRRL_5592";"1";"b_Cyclodextrin";TRUE;"PM_02";NA
